ID,sex,DOB,age97,compcoll_age25,race,father_educ_years,mother_educ_years,parinc,intact,sibsz,region_age17,urban_rural_age17,asvab_mv_pct,grades8th,hsprog,gpa,peers_aspiration_college,delinq,tchgood,schsafe,marstat_age17,res_children_age17,weeks_Unemployed,weeks_Out of labor force,weeks_Employed,weeks_Not working (unclear if unemployed or NILF),weeks_Active military,prop_Unemployed,prop_Out of labor force,prop_Employed,prop_Not working (unclear if unemployed or NILF),prop_Active military
2291,M,1981-03-01,15.0,0.0,Non-Black / Non-Hispanic,12.0,12.0,7500.0,0.20407348844615944,3.7673067227544594,Northeast,Urban,63.597,3.5,0.0,2.0,About 75%,9.0,1.0,0.0,Never married,0.0,0.0,11.0,939.0,0.0,0.0,0.0,0.0115789473684211,0.988421052631579,0.0,0.0
2292,M,1980-12-01,16.0,0.0,Non-Black / Non-Hispanic,12.0,12.0,32625.0,0.0,4.0,Northeast,Urban,75.006,3.0,0.0,2.5,About 25%,3.0,1.0,1.0,Never married,0.0,0.0,0.0,931.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2293,F,1980-04-01,16.0,0.0,Non-Black / Non-Hispanic,12.0,14.0,67900.0,0.0,5.0,Northeast,Urban,21.501,3.0,0.0,3.0,About 75%,1.0,1.0,1.0,Never married,0.0,5.0,790.0,169.0,0.0,0.0,0.0051867219917012,0.819502074688797,0.175311203319502,0.0,0.0
2294,M,1981-01-01,15.0,0.0,Non-Black / Non-Hispanic,10.0,11.0,17000.0,0.0,0.0,Non-interview,Non-interview,54.15694351382532,4.0,0.0,3.5,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,3.0,5.0,922.0,0.0,0.0,0.0032258064516129,0.0053763440860215,0.991397849462366,0.0,0.0
2296,M,1983-06-01,13.0,0.0,Non-Black / Non-Hispanic,16.0,18.0,39710.0,1.0,3.0,Northeast,Urban,66.282,3.5,0.0,2.0,About 75%,0.0,1.0,1.0,Never married,0.0,0.0,0.0,655.0,0.0,147.0,0.0,0.0,0.816708229426434,0.0,0.183291770573566
2297,M,1981-05-01,15.0,0.0,Non-Black / Non-Hispanic,12.0,12.0,58400.0,1.0,2.0,Northeast,Urban,12.22,2.5,0.0,2.0,About half (50%),3.0,0.0,1.0,Never married,0.0,0.0,0.0,907.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2298,F,1984-09-01,12.0,0.0,Non-Black / Non-Hispanic,14.0,16.0,29861.0,0.0,9.0,Northeast,Urban,55.41,3.0,0.0,3.0,About 75%,0.0,1.0,1.0,Never married,0.0,6.0,211.0,517.0,0.0,0.0,0.0081743869209809,0.287465940054496,0.704359673024523,0.0,0.0
2299,F,1984-09-01,12.0,0.0,Non-Black / Non-Hispanic,14.0,16.0,23860.0,0.0,9.0,Northeast,Urban,67.517,3.5,0.0,3.0,About 75%,0.0,1.0,1.0,Never married,0.0,0.0,167.0,567.0,0.0,0.0,0.0,0.227520435967302,0.772479564032698,0.0,0.0
2300,M,1980-09-01,16.0,0.0,Black,14.0,12.0,36000.0,1.0,2.0,Northeast,Urban,39.714,2.5,0.0,2.5,About 75%,0.0,1.0,1.0,Never married,0.0,38.936179435838156,121.05951008424793,679.5417255223468,4.1244954211582865,17.149020215876902,0.046824444053114034,0.14665997470701575,0.7834613494940992,0.0050892053078560595,0.01796502643764475
2301,M,1983-09-01,13.0,0.0,Black,14.0,12.0,48233.51802663713,0.3319122893483364,2.0,Northeast,Urban,35.834,2.5,0.0,2.0,About 75%,0.0,1.0,1.0,Never married,0.0,0.0,35.0,780.0,0.0,0.0,0.0,0.0429447852760736,0.957055214723926,0.0,0.0
2302,M,1982-04-01,14.0,0.0,Black,14.0,13.962099034268114,74750.0,0.0,1.0,Northeast,Urban,39.945,1.5,0.0,3.0,Almost all (>90%),2.0,1.0,1.0,Never married,0.0,36.36410863134289,105.55035336853321,625.7977725157602,3.4432006834546485,16.530602511724084,0.04682444409263786,0.14665997467623115,0.7834613494843613,0.005089205297301835,0.017965026448009347
2303,M,1983-07-01,13.0,0.0,Black,14.0,13.970225334271406,65500.0,0.0,1.0,Northeast,Urban,15.947,0.0,0.0,1.5,Almost all (>90%),6.0,1.0,1.0,Never married,0.0,34.85364863401561,93.04546207386154,592.1449214669916,3.4919834513621737,15.116059211104073,0.04682444412950815,0.14665997465101,0.7834613494703443,0.0050892053036145635,0.01796502644227216
2304,F,1980-04-01,16.0,1.0,Non-Black / Non-Hispanic,10.0,1.0,27300.0,0.0,2.0,Northeast,Urban,66.667,4.0,0.0,2.5,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,14.0,28.0,947.0,0.0,0.0,0.0141557128412538,0.0283114256825076,0.957532861476239,0.0,0.0
2305,M,1982-04-01,14.0,0.0,Non-Black / Non-Hispanic,10.0,1.0,15400.0,0.0,2.0,Northeast,Urban,30.911,3.0,0.0,3.0,Almost all (>90%),3.0,1.0,1.0,Never married,0.0,4.0,2.0,767.0,0.0,0.0,0.0051746442432082,0.0025873221216041,0.992238033635188,0.0,0.0
2306,M,1980-11-01,16.0,0.0,Non-Black / Non-Hispanic,8.0,8.0,35706.21427952696,0.560782615240444,5.198525434949811,Northeast,Urban,26.424,2.5,0.0,2.5,About half (50%),0.0,1.0,1.0,Never married,0.0,0.0,0.0,963.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2307,F,1984-08-01,12.0,1.0,Non-Black / Non-Hispanic,8.0,8.0,13500.0,0.6118008067753338,5.148225052176599,Northeast,Urban,77.205,4.0,0.0,4.0,About 75%,0.0,1.0,1.0,Married,0.0,5.0,30.0,705.0,0.0,0.0,0.0067567567567567,0.0405405405405405,0.952702702702703,0.0,0.0
2308,M,1983-01-01,13.0,1.0,Non-Black / Non-Hispanic,12.0,14.0,9250.0,0.0,12.0,Northeast,Urban,95.023,1.0,1.0,3.5,About half (50%),0.0,1.0,1.0,Never married,0.0,121.0,93.0,425.0,0.0,0.0,0.189358372456964,0.145539906103286,0.66510172143975,0.0,0.0
2309,M,1984-12-01,12.0,1.0,Non-Black / Non-Hispanic,13.0,14.0,23250.0,1.0,5.0,Northeast,Urban,85.077,3.5,1.0,3.5,Almost all (>90%),1.0,1.0,1.0,Never married,0.0,0.0,0.0,728.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2310,M,1980-11-01,16.0,0.0,Non-Black / Non-Hispanic,10.0,9.0,24766.6666666667,1.0,2.0,Northeast,Urban,83.749,2.0,0.0,2.5,Almost all (>90%),9.0,1.0,1.0,Never married,0.031075453299650113,14.0,23.0,912.0,0.0,0.0,0.0147523709167545,0.0242360379346681,0.961011591148577,0.0,0.0
2311,F,1983-10-01,13.0,0.0,Non-Black / Non-Hispanic,10.0,9.0,19500.0,1.0,2.0,Northeast,Urban,26.606,3.0,0.0,3.0,About 75%,1.0,1.0,1.0,Never married,0.0,52.0,1.0,737.0,0.0,0.0,0.0658227848101266,0.0012658227848101,0.932911392405063,0.0,0.0
2312,M,1981-02-01,15.0,0.0,Non-Black / Non-Hispanic,11.0,10.0,27075.0,1.0,4.0,Northeast,Urban,44.46,1.5,0.0,1.5,About 25%,4.0,1.0,0.0,Never married,0.0,0.0,4.0,927.0,0.0,0.0,0.0,0.0042964554242749,0.995703544575725,0.0,0.0
2313,M,1982-07-01,14.0,0.0,Non-Black / Non-Hispanic,11.0,10.0,50775.0,1.0,4.0,Northeast,Urban,56.232,3.0,0.0,3.0,About 75%,3.0,0.0,0.0,Never married,0.0,0.0,1.0,784.0,0.0,0.0,0.0,0.0012738853503184,0.998726114649682,0.0,0.0
2316,M,1982-10-01,14.0,0.0,Black,9.0,7.0,26800.0,1.0,2.0,Northeast,Urban,17.62,2.5,0.0,2.5,About half (50%),3.0,1.0,1.0,Never married,0.0,2.0,22.0,820.0,0.0,0.0,0.0023696682464455,0.0260663507109005,0.971563981042654,0.0,0.0
2317,F,1984-03-01,12.0,0.0,Black,9.0,7.0,26220.0,1.0,2.0,Northeast,Urban,25.456,2.5,0.0,2.5,About half (50%),3.0,1.0,1.0,Never married,0.0,102.0,105.0,552.0,0.0,0.0,0.134387351778656,0.138339920948617,0.727272727272727,0.0,0.0
2318,F,1980-10-01,16.0,0.0,Non-Black / Non-Hispanic,12.0,11.0,32066.6666666667,0.0,6.0,Northeast,Urban,53.747,3.5,0.0,3.5,About 75%,0.0,1.0,1.0,Never married,0.0,0.0,62.0,880.0,0.0,0.0,0.0,0.0658174097664544,0.934182590233546,0.0,0.0
2319,M,1982-10-01,14.0,0.0,Non-Black / Non-Hispanic,12.0,11.0,20983.3333333333,0.0,6.0,Northeast,Urban,76.424,2.0,0.0,2.5,About 75%,4.0,1.0,0.0,Never married,0.0,37.0,87.0,713.0,0.0,0.0,0.044205495818399,0.103942652329749,0.851851851851852,0.0,0.0
2320,F,1980-01-01,16.0,0.0,Non-Black / Non-Hispanic,15.0,12.0,20133.3333333333,0.0,1.0,Northeast,Urban,20.767,1.5,0.0,2.0,Almost none (<10%),2.0,1.0,1.0,Never married,1.0,28.0,330.0,645.0,0.0,0.0,0.0279162512462612,0.32901296111665,0.643070787637089,0.0,0.0
2321,F,1982-09-01,14.0,0.0,Non-Black / Non-Hispanic,13.0,12.0,32800.0,1.0,3.0,Northeast,Urban,41.63450640119701,2.0,0.0,1.5,About 75%,6.0,1.0,1.0,Never married,0.0,28.0,208.0,602.0,0.0,0.0,0.0334128878281623,0.248210023866348,0.718377088305489,0.0,0.0
2326,M,1981-07-01,15.0,0.0,Non-Black / Non-Hispanic,15.0,13.0,50565.6666666667,1.0,4.0,Northeast,Urban,22.038,2.5,0.0,3.0,About 75%,0.0,1.0,1.0,Never married,0.0,0.0,0.0,898.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2327,M,1982-03-01,14.0,0.0,Non-Black / Non-Hispanic,14.0,12.0,22350.3333333333,0.0,3.0,Northeast,Urban,41.604,2.0,0.0,2.0,Almost all (>90%),6.0,1.0,1.0,Never married,0.0,12.0,4.0,850.0,0.0,0.0,0.0138568129330254,0.0046189376443418,0.981524249422633,0.0,0.0
2328,M,1982-02-01,14.0,1.0,Non-Black / Non-Hispanic,20.0,14.0,75250.0,1.0,6.0,Northeast,Urban,99.651,4.0,1.0,4.0,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,0.0,1.0,871.0,0.0,0.0,0.0,0.0011467889908256,0.998853211009174,0.0,0.0
2329,M,1981-09-01,15.0,1.0,Non-Black / Non-Hispanic,20.0,20.0,133250.0,1.0,2.0,Northeast,Urban,79.688,3.5,0.0,4.0,About 75%,0.0,1.0,1.0,Never married,0.0,10.0,4.0,679.0,0.0,0.0,0.0144300144300144,0.0057720057720057,0.97979797979798,0.0,0.0
2330,M,1984-09-01,12.0,1.0,Non-Black / Non-Hispanic,20.0,20.0,146755.0,1.0,2.0,Northeast,Urban,96.841,4.0,1.0,4.0,Almost all (>90%),1.0,1.0,1.0,Never married,0.0,15.0,280.0,251.0,0.0,0.0,0.0274725274725275,0.512820512820513,0.45970695970696,0.0,0.0
2331,M,1982-09-01,14.0,1.0,Non-Black / Non-Hispanic,16.0,14.0,89550.0,1.0,5.0,Northeast,Urban,83.458,4.0,1.0,3.5,About half (50%),0.0,1.0,1.0,Never married,0.0,10.0,145.0,584.0,0.0,0.0,0.013531799729364,0.196211096075778,0.790257104194858,0.0,0.0
2332,F,1984-12-01,12.0,1.0,Non-Black / Non-Hispanic,16.0,14.0,88500.0,1.0,5.0,Northeast,Urban,55.256,4.0,0.0,4.0,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,0.0,2.0,733.0,0.0,0.0,0.0,0.0027210884353741,0.997278911564626,0.0,0.0
2333,M,1981-09-01,15.0,1.0,Non-Black / Non-Hispanic,13.0,14.0,80466.6666666667,1.0,2.0,Northeast,Urban,72.88,3.0,0.0,3.5,About 75%,1.0,1.0,1.0,Never married,0.0,0.0,2.0,891.0,0.0,0.0,0.0,0.0022396416573348,0.997760358342665,0.0,0.0
2334,F,1981-02-01,15.0,1.0,Non-Black / Non-Hispanic,12.0,12.0,52000.0,1.0,4.0,Non-interview,Non-interview,71.4224728487614,4.0,1.0,3.5,About 75%,1.0,1.0,0.0,Never married,0.0,0.0,7.0,615.0,0.0,0.0,0.0,0.0112540192926045,0.988745980707395,0.0,0.0
2335,F,1984-07-01,12.0,1.0,Non-Black / Non-Hispanic,12.0,12.0,42250.0,1.0,4.0,Non-interview,Non-interview,66.18588471128362,3.5,1.0,3.0,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,0.0,0.0,335.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2336,F,1983-02-01,13.0,1.0,Non-Black / Non-Hispanic,12.0,12.0,46335.0,0.0,4.0,Northeast,Urban,63.453715672508174,4.0,0.0,3.5,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,0.0,303.0,221.0,0.0,0.0,0.0,0.57824427480916,0.42175572519084,0.0,0.0
2337,F,1982-02-01,14.0,1.0,Non-Black / Non-Hispanic,16.0,13.0,58066.6666666667,1.0,2.0,Northeast,Urban,98.524,3.5,0.0,4.0,About 75%,0.0,1.0,1.0,Never married,0.0,56.0,0.0,415.0,0.0,0.0,0.118895966029724,0.0,0.881104033970276,0.0,0.0
2338,M,1984-06-01,12.0,1.0,Non-Black / Non-Hispanic,16.0,13.0,82566.6666666667,1.0,2.0,Northeast,Urban,70.305,3.5,1.0,3.0,About half (50%),0.0,1.0,0.0,Never married,0.0,0.0,0.0,752.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2339,F,1980-04-01,16.0,0.0,Non-Black / Non-Hispanic,13.107353883927303,12.0,25600.0,0.0,3.0,Northeast,Urban,98.722,4.0,1.0,4.0,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,19.0,22.0,926.0,0.0,0.0,0.0196483971044467,0.0227507755946225,0.957600827300931,0.0,0.0
2340,F,1982-08-01,14.0,0.0,Non-Black / Non-Hispanic,12.649944641337353,12.0,34550.0,0.0,3.0,Northeast,Urban,92.452,3.0,0.0,3.0,About half (50%),0.0,1.0,0.0,Never married,0.0,0.0,12.0,837.0,0.0,0.0,0.0,0.0141342756183746,0.985865724381625,0.0,0.0
2341,M,1984-08-01,12.0,0.0,Non-Black / Non-Hispanic,12.0,12.0,39100.0,0.0,3.0,Non-interview,Non-interview,76.866,3.0,0.0,3.0,About half (50%),0.0,1.0,0.0,Never married,0.0,0.0,0.0,338.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2342,M,1981-03-01,15.0,0.0,Non-Black / Non-Hispanic,12.0,12.0,35314.6666666667,0.0,6.0,Northeast,Urban,76.481,3.0,0.0,2.5,About 75%,2.0,1.0,1.0,Never married,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2343,F,1983-05-01,13.0,0.0,Non-Black / Non-Hispanic,12.0,12.0,37250.0,0.5506237604584944,3.6136446946998495,Northeast,Rural,75.126,2.0,0.0,3.0,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,6.0,70.0,526.0,0.0,0.0,0.0099667774086378,0.116279069767442,0.87375415282392,0.0,0.0
2344,F,1984-04-01,12.0,1.0,Non-Black / Non-Hispanic,14.0,18.0,252085.5,1.0,1.0,Non-interview,Non-interview,71.146,3.5,0.0,3.0,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,0.0,50.0,510.0,0.0,0.0,0.0,0.0892857142857143,0.910714285714286,0.0,0.0
2345,F,1981-09-01,15.0,1.0,Non-Black / Non-Hispanic,12.0,14.0,93666.6666666667,1.0,7.0,Northeast,Urban,43.696,3.5,0.0,3.5,Almost all (>90%),1.0,1.0,1.0,Never married,0.0,0.0,4.0,899.0,0.0,0.0,0.0,0.0044296788482835,0.995570321151717,0.0,0.0
2346,M,1981-05-01,15.0,1.0,Non-Black / Non-Hispanic,16.0,12.0,126316.666666667,1.0,3.0,Northeast,Urban,77.774,3.5,0.0,3.0,About 75%,1.0,1.0,1.0,Never married,0.0,0.0,1.0,926.0,0.0,0.0,0.0,0.0010787486515641,0.998921251348436,0.0,0.0
2347,F,1984-03-01,12.0,1.0,Non-Black / Non-Hispanic,16.0,16.0,108083.333333333,1.0,3.0,Northeast,Urban,100.0,4.0,0.0,4.0,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,6.0,18.0,735.0,0.0,0.0,0.0079051383399209,0.0237154150197628,0.968379446640316,0.0,0.0
2348,F,1983-06-01,13.0,1.0,Non-Black / Non-Hispanic,12.0,16.0,61942.0,1.0,1.0,Northeast,Urban,66.664,3.0,0.0,3.0,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,16.0,114.0,684.0,0.0,0.0,0.0196560196560197,0.14004914004914,0.84029484029484,0.0,0.0
2349,M,1980-04-01,16.0,0.0,Non-Black / Non-Hispanic,12.0,12.0,59212.0,1.0,2.0,Northeast,Urban,41.267,3.0,0.0,2.5,Almost all (>90%),0.0,0.0,0.0,Never married,0.0,0.0,314.0,550.0,0.0,0.0,0.0,0.363425925925926,0.636574074074074,0.0,0.0
2350,M,1982-03-01,14.0,1.0,Non-Black / Non-Hispanic,12.0,12.0,35950.0,1.0,2.0,Northeast,Urban,92.661,4.0,0.0,3.5,About half (50%),1.0,1.0,1.0,Never married,0.0,4.0,0.0,864.0,0.0,0.0,0.0046082949308755,0.0,0.995391705069124,0.0,0.0
2351,F,1984-12-01,12.0,0.0,Non-Black / Non-Hispanic,12.0,12.0,30700.0,1.0,2.0,Northeast,Urban,44.904,3.5,0.0,3.0,About 75%,0.0,1.0,1.0,Never married,0.0,54.0,100.0,566.0,0.0,0.0,0.075,0.138888888888889,0.786111111111111,0.0,0.0
2352,M,1980-05-01,16.0,0.0,Non-Black / Non-Hispanic,16.0,16.0,46400.0,0.0,3.0,Northeast,Urban,80.593,3.0,0.0,3.0,About 75%,3.0,1.0,1.0,Never married,0.0,1.0,31.0,935.0,0.0,0.0,0.0010341261633919,0.03205791106515,0.966907962771458,0.0,0.0
2353,F,1981-11-01,15.0,0.0,Non-Black / Non-Hispanic,12.0,12.0,87000.0,1.0,1.0,Northeast,Urban,53.985,2.5,0.0,2.5,About 75%,0.0,1.0,1.0,Never married,0.0,42.0,71.0,497.0,0.0,0.0,0.0688524590163934,0.116393442622951,0.814754098360656,0.0,0.0
2354,F,1980-06-01,16.0,0.0,Hispanic,12.399586330608923,12.0,18000.0,0.0,6.0,Northeast,Urban,85.331,2.5,0.0,2.5,About 75%,0.0,1.0,1.0,Never married,1.0,40.9106134190895,133.2649118329399,715.1339753334522,4.3579796171515,13.757006257098226,0.04682444406408004,0.14665997472553627,0.7834613494792986,0.005089205244812711,0.01796502648555265
2355,M,1981-09-01,15.0,0.0,Hispanic,16.0,12.0,37500.0,0.0,6.0,Northeast,Urban,28.354081773607597,1.5,0.0,1.5,About 75%,6.0,1.0,0.0,Never married,0.0,14.0,110.0,262.0,0.0,0.0,0.0362694300518135,0.284974093264249,0.678756476683938,0.0,0.0
2356,F,1984-07-01,12.0,0.0,Hispanic,8.0,12.0,22250.0,1.0,5.0,Northeast,Urban,36.386,2.5,0.0,0.0,About half (50%),0.0,1.0,1.0,Never married,0.0,47.0,238.0,468.0,0.0,0.0,0.0624169986719788,0.316069057104914,0.621513944223108,0.0,0.0
2359,F,1980-02-01,16.0,0.0,Black,12.0,12.0,22750.0,0.0,7.0,Northeast,Urban,11.232,2.5,0.0,2.5,About half (50%),0.0,1.0,1.0,Never married,0.0,1.0,269.0,305.0,0.0,0.0,0.0017391304347826,0.467826086956522,0.530434782608696,0.0,0.0
2360,M,1983-05-01,13.0,0.0,Black,12.0,10.0,4685.2,0.0,10.0,Northeast,Urban,28.259,3.5,0.0,0.0,About half (50%),1.0,0.0,0.0,Never married,0.0,121.0,9.0,702.0,0.0,0.0,0.145432692307692,0.0108173076923077,0.84375,0.0,0.0
2361,M,1981-05-01,15.0,0.0,Black,12.0,12.0,55800.0,0.0,8.0,Northeast,Urban,36.64936277249654,2.5,1.0,2.5,About half (50%),2.0,1.0,1.0,Never married,0.0,3.0,81.0,753.0,69.0,0.0,0.0033112582781457,0.0894039735099338,0.83112582781457,0.076158940397351,0.0
2362,M,1983-05-01,13.0,0.0,Black,12.363189375288487,13.0,22833.3333333333,0.0,3.0,Northeast,Urban,44.637,3.5,0.0,1.5,About 75%,0.0,1.0,1.0,Never married,0.0,3.0,22.0,786.0,0.0,0.0,0.0036991368680641,0.0271270036991369,0.969173859432799,0.0,0.0
2363,M,1980-06-01,16.0,0.0,Black,12.0,12.0,80000.0,1.0,7.0,Northeast,Urban,48.317,3.5,0.0,2.0,About 25%,6.0,1.0,0.0,Never married,0.0,42.0706761111701,121.81533068583975,708.9295734315035,4.481486755458462,17.198211789479814,0.04682444405814712,0.14665997470482584,0.7834613494907395,0.005089205263430929,0.017965026483953594
2364,F,1983-08-01,13.0,0.0,Black,12.0,12.0,84000.0,1.0,7.0,Northeast,Urban,35.178,2.0,0.0,3.0,About 75%,3.0,1.0,1.0,Never married,0.0,0.0,22.0,770.0,0.0,0.0,0.0,0.0277777777777778,0.972222222222222,0.0,0.0
2365,M,1984-04-01,12.0,0.0,Non-Black / Non-Hispanic,12.0,12.0,59791.17533253183,1.0,3.0,Northeast,Urban,6.293,3.5,0.0,3.5,About 25%,0.0,1.0,1.0,Never married,0.0,62.0,163.0,532.0,0.0,0.0,0.0819022457067371,0.215323645970938,0.702774108322325,0.0,0.0
2366,F,1981-12-01,15.0,0.0,Hispanic,12.0,11.0,35300.0,1.0,1.0,South,Urban,60.19,2.5,0.0,2.5,Almost all (>90%),3.0,1.0,1.0,Never married,0.0,46.0,10.0,824.0,0.0,0.0,0.0522727272727273,0.0113636363636364,0.936363636363636,0.0,0.0
2368,F,1982-06-01,14.0,0.0,Non-Black / Non-Hispanic,12.0,12.0,176395.333333333,0.0,6.0,Northeast,Urban,69.402,3.0,0.0,4.0,About 75%,9.0,1.0,1.0,Never married,0.0,8.0,50.0,794.0,0.0,0.0,0.0093896713615023,0.0586854460093897,0.931924882629108,0.0,0.0
2369,M,1983-10-01,13.0,0.0,Non-Black / Non-Hispanic,6.0,12.0,9500.0,0.0,3.0,Northeast,Urban,48.976,2.5,0.0,2.0,Almost all (>90%),2.0,0.0,1.0,Never married,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2370,M,1981-05-01,15.0,0.0,Non-Black / Non-Hispanic,13.0,12.0,78750.0,0.0,4.0,Non-interview,Non-interview,51.66384955554839,1.5,1.0,4.0,Almost all (>90%),10.0,1.0,1.0,Never married,0.0,176.0,129.0,617.0,0.0,0.0,0.190889370932755,0.139913232104121,0.669197396963124,0.0,0.0
2371,M,1982-07-01,14.0,1.0,Non-Black / Non-Hispanic,20.0,18.0,109404.7524000488,1.0,7.0,Northeast,Rural,39.558,2.5,0.0,2.5,Almost all (>90%),1.0,1.0,1.0,Never married,0.0,0.0,0.0,856.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2372,M,1981-07-01,15.0,0.0,Non-Black / Non-Hispanic,12.0,14.0,38166.6666666667,0.0,3.0,Northeast,Urban,48.317,1.5,0.0,1.5,About 75%,5.0,1.0,1.0,Never married,0.0,9.0,0.0,610.0,0.0,0.0,0.0145395799676898,0.0,0.98546042003231,0.0,0.0
2373,M,1981-03-01,15.0,1.0,Non-Black / Non-Hispanic,13.165552488628217,12.0,86545.0,0.0,3.0,Northeast,Rural,46.168,3.5,1.0,3.5,About 75%,2.0,1.0,1.0,Never married,0.0,42.0,71.0,537.0,0.0,270.0,0.0456521739130435,0.0771739130434783,0.583695652173913,0.0,0.293478260869565
2374,M,1982-09-01,14.0,0.0,Non-Black / Non-Hispanic,12.303314732304402,12.0,73000.0,0.0,3.0,Northeast,Rural,50.505,2.0,0.0,3.5,About 75%,1.0,1.0,1.0,Never married,0.0,0.0,0.0,840.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2375,M,1984-06-01,12.0,0.0,Non-Black / Non-Hispanic,12.763345647525703,12.0,83500.0,0.0,3.0,Northeast,Rural,69.103,3.0,0.0,2.5,About 75%,0.0,1.0,1.0,Never married,0.0,54.0,356.0,351.0,0.0,0.0,0.0709592641261498,0.467805519053876,0.461235216819974,0.0,0.0
2376,M,1980-02-01,16.0,1.0,Non-Black / Non-Hispanic,14.803095538939827,14.749713105554365,103016.666666667,0.0,8.0,Northeast,Rural,98.782,3.5,1.0,3.5,About 75%,2.0,1.0,1.0,Never married,0.0,25.0,0.0,644.0,0.0,0.0,0.0373692077727952,0.0,0.962630792227205,0.0,0.0
2377,M,1983-07-01,13.0,0.0,Non-Black / Non-Hispanic,14.0,16.0,63283.3333333333,1.0,2.0,Northeast,Rural,99.676,3.0,0.0,2.0,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,121.0,573.0,0.0,0.0,0.0,0.174351585014409,0.825648414985591,0.0,0.0,0.0
2378,F,1980-07-01,16.0,1.0,Non-Black / Non-Hispanic,13.510096943855133,13.0,65000.0,0.0,2.0,Northeast,Rural,63.908,4.0,0.0,3.5,About 75%,3.0,1.0,1.0,Never married,0.0,36.0,53.0,910.0,0.0,0.0,0.036036036036036,0.053053053053053,0.910910910910911,0.0,0.0
2379,M,1983-02-01,13.0,0.0,Non-Black / Non-Hispanic,12.390977397879993,13.0,80000.0,0.0,2.0,Northeast,Rural,21.699,2.5,0.0,0.0,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,49.0,25.0,772.0,0.0,0.0,0.057919621749409,0.0295508274231678,0.912529550827423,0.0,0.0
2380,F,1984-09-01,12.0,0.0,Non-Black / Non-Hispanic,18.0,14.0,42664.0,1.0,4.0,Northeast,Rural,63.13,4.0,0.0,3.5,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,0.0,0.0,783.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2381,M,1984-11-01,12.0,0.0,Non-Black / Non-Hispanic,13.856521190909362,13.507660440383322,102500.0,1.0,1.0,Northeast,Urban,44.553,3.5,0.0,3.5,About 75%,0.0,1.0,1.0,Never married,0.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2382,M,1981-11-01,15.0,0.0,Hispanic,14.0,14.0,67250.0,1.0,4.0,Northeast,Urban,90.519,3.5,0.0,3.0,About 75%,0.0,1.0,1.0,Never married,0.0,0.0,1.0,905.0,0.0,0.0,0.0,0.0011037527593819,0.998896247240618,0.0,0.0
2383,M,1981-02-01,15.0,1.0,Black,14.0,14.0,21510.0,1.0,6.0,Northeast,Urban,76.955,3.0,0.0,2.5,About 75%,3.0,0.0,1.0,Never married,0.0,38.0,0.0,930.0,0.0,0.0,0.0392561983471074,0.0,0.960743801652893,0.0,0.0
2384,M,1981-06-01,15.0,1.0,Non-Black / Non-Hispanic,14.0,14.0,37423.3333333333,1.0,4.0,Northeast,Urban,57.613,3.5,1.0,3.5,About 75%,0.0,1.0,1.0,Never married,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2385,M,1983-02-01,13.0,1.0,Non-Black / Non-Hispanic,14.0,14.0,43250.0,1.0,4.0,Northeast,Urban,43.562,2.0,0.0,2.5,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,0.0,1.0,843.0,0.0,0.0,0.0,0.0011848341232227,0.998815165876777,0.0,0.0
2386,F,1980-08-01,16.0,1.0,Non-Black / Non-Hispanic,14.0,12.0,77016.6666666667,0.0,4.0,Northeast,Urban,69.60248870740091,4.0,0.0,4.0,About half (50%),0.0,1.0,1.0,Never married,0.0,2.0,170.0,375.0,0.0,0.0,0.0036563071297989,0.310786106032907,0.685557586837294,0.0,0.0
