"ID","sex","DOB","age97","compcoll_age25","race","father_educ_years","mother_educ_years","parinc","intact","sibsz","region_age17","urban_rural_age17","asvab_mv_pct","grades8th","hsprog","gpa","peers_aspiration_college","delinq","tchgood","schsafe","marstat_age17","res_children_age17","weeks_Unemployed","weeks_Out of labor force","weeks_Employed","weeks_Not working (unclear if unemployed or NILF)","weeks_Active military","prop_Unemployed","prop_Out of labor force","prop_Employed","prop_Not working (unclear if unemployed or NILF)","prop_Active military"
131,"M",1980-10-01,16,0,"Non-Black / Non-Hispanic",16,16,42283.3333333333,1,1,"Northeast","Urban",98.342,4,1,4,"Almost all (>90%)",0,1,1,"Never married",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,"M",1983-02-01,13,1,"Non-Black / Non-Hispanic",16,16,79499,1,1,"Northeast","Urban",89.334,4,1,4,"About 75%",0,1,1,"Never married",0,0,0,827,0,0,0,0,1,0,0
133,"M",1982-07-01,14,1,"Non-Black / Non-Hispanic",16,16,60580,1,2,"Northeast","Urban",83.789,3.5,0,4,"About 75%",1,1,1,"Never married",0,4,51,805,0,0,0.00465116279069767,0.0593023255813954,0.936046511627907,0,0
134,"M",1984-04-01,12,0,"Non-Black / Non-Hispanic",16,14,NA,NA,NA,"Northeast","Urban",NA,3.5,0,3.5,"About half (50%)",0,1,1,"Never married",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,"M",1981-04-01,15,1,"Non-Black / Non-Hispanic",15,18,72000,0,3,"Northeast","Urban",94.833,3,0,3,"About 75%",2,0,1,"Never married",0,0,0,287,0,0,0,0,1,0,0
136,"F",1983-09-01,13,1,"Non-Black / Non-Hispanic",14,18,NA,1,3,"Northeast","Urban",89.028,4,1,3.5,"Almost all (>90%)",0,1,1,"Never married",0,24,127,541,0,0,0.0346820809248555,0.183526011560694,0.781791907514451,0,0
137,"F",1980-05-01,16,0,"Non-Black / Non-Hispanic",NA,12,3400,0,5,"Northeast","Urban",63.329,3,0,2,"About half (50%)",0,0,0,"Never married",0,0,10,955,0,0,0,0.0103626943005181,0.989637305699482,0,0
138,"M",1984-04-01,12,0,"Non-Black / Non-Hispanic",18,16,5000,1,2,"Northeast","Rural",60.424,1.5,1,2,"About 75%",2,1,1,"Never married",0,47,95,613,0,0,0.0622516556291391,0.125827814569536,0.811920529801324,0,0
139,"F",1984-07-01,12,0,"Non-Black / Non-Hispanic",16,18,123737,1,1,"Northeast","Urban",98.914,4,0,4,"Almost all (>90%)",0,1,1,"Never married",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"M",1983-12-01,13,0,"Hispanic",14,12,48750,0,0,"Non-interview","Non-interview",79.409,4,0,NA,"About 75%",1,1,1,NA,0,0,0,12,0,0,0,0,1,0,0
141,"F",1980-01-01,16,0,"Non-Black / Non-Hispanic",9,12,80000,1,2,"Northeast","Urban",50.052,3.5,1,3.5,"About 75%",1,1,1,"Never married",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,"F",1981-01-01,15,0,"Non-Black / Non-Hispanic",14,10,40600,0,2,"Northeast","Urban",55.54,3.5,0,2,"About half (50%)",3,1,1,"Never married",0,3,4,833,0,0,0.00357142857142857,0.00476190476190476,0.991666666666667,0,0
143,"M",1981-08-01,15,0,"Black",14,12,111000,1,3,"Northeast","Urban",42.098,2,1,2.5,"About 75%",1,1,1,"Never married",0,0,419,50,0,428,0,0.46711259754738,0.0557413600891862,0,0.477146042363434
144,"M",1982-08-01,14,0,"Black",12,16,117500,0,4,"Northeast","Urban",62.219,2,0,2,"About half (50%)",4,1,0,"Never married",0,43,118,686,0,0,0.050767414403778,0.139315230224321,0.809917355371901,0,0
145,"M",1984-04-01,12,0,"Black",12,16,114751,0,4,"Northeast","Urban",39.585,2,1,2,"About 25%",5,1,1,"Never married",0,0,6,750,0,0,0,0.00793650793650794,0.992063492063492,0,0
146,"M",1984-07-01,12,0,"Black",12,12,72333.3333333333,0,4,"Northeast","Urban",18.371,2.5,0,2.5,"About 75%",0,1,1,"Never married",0,201,25,519,0,0,0.269798657718121,0.0335570469798658,0.696644295302013,0,0
147,"F",1984-02-01,12,0,"Non-Black / Non-Hispanic",13,12,50070.6666666667,1,2,"Northeast","Urban",42.348,2.5,1,3.5,"About 75%",0,1,1,"Never married",0,52,447,270,0,0,0.0676202860858258,0.581274382314694,0.35110533159948,0,0
148,"F",1982-10-01,14,0,"Black",12,6,20000,0,7,"Northeast","Urban",NA,2.5,0,2,"About 25%",1,0,0,"Never married",1,42,84,638,0,0,0.0549738219895288,0.109947643979058,0.835078534031414,0,0
149,"F",1983-04-01,13,0,"Black",11,11,2500,0,4,"Northeast","Urban",5.071,2,0,2,"About 75%",0,1,1,"Never married",0,58,731,19,0,0,0.0717821782178218,0.90470297029703,0.0235148514851485,0,0
150,"M",1984-02-01,12,0,"Black",NA,11,99000,0,4,"Northeast","Urban",12.233,2,0,2.5,"About half (50%)",2,1,1,"Never married",0,57,0,738,0,0,0.0716981132075472,0,0.928301886792453,0,0
151,"F",1982-01-01,14,0,"Black",11,11,2500,0,4,"Northeast","Urban",19.749,2.5,0,2.5,"About half (50%)",1,0,0,"Never married",0,119,0,574,0,0,0.171717171717172,0,0.828282828282828,0,0
152,"M",1982-05-01,14,0,"Black",14,12,95000,NA,NA,"Northeast","Urban",27.157,2,0,2,"About 75%",3,1,1,"Never married",0,20,45,815,0,0,0.0227272727272727,0.0511363636363636,0.926136363636364,0,0
153,"F",1980-02-01,16,0,"Black",13,10,NA,0,7,"Northeast","Urban",10.825,2,0,2.5,"About half (50%)",4,1,1,"Never married",1,223,657,104,0,0,0.226626016260163,0.667682926829268,0.105691056910569,0,0
154,"M",1980-06-01,16,0,"Non-Black / Non-Hispanic",20,19,284143,1,2,"Northeast","Urban",97.902,3.5,1,3.5,"About 75%",1,1,1,"Never married",0,0,31,957,0,0,0,0.0313765182186235,0.968623481781376,0,0
155,"M",1980-02-01,16,1,"Non-Black / Non-Hispanic",18,14,300293,1,4,"Northeast","Urban",99.595,4,1,4,"Almost all (>90%)",0,1,1,"Never married",0,0,0,972,0,0,0,0,1,0,0
156,"M",1982-11-01,14,1,"Non-Black / Non-Hispanic",18,14,224086.5,1,4,"Northeast","Urban",92.692,4,1,3.5,"About 75%",0,1,1,"Never married",0,0,34,742,51,0,0,0.0411124546553809,0.897218863361548,0.0616686819830713,0
157,"F",1982-03-01,14,1,"Hispanic",12,12,86750,1,16,"Northeast","Urban",NA,3.5,1,4,"About half (50%)",0,1,1,"Never married",0,0,17,849,0,0,0,0.0196304849884527,0.980369515011547,0,0
158,"M",1984-12-01,12,1,"Hispanic",NA,16,112550,1,1,"Northeast","Urban",79.949,3,0,4,"Almost all (>90%)",0,1,1,"Never married",0,0,0,315,0,0,0,0,1,0,0
159,"F",1980-01-01,16,0,"Hispanic",10,12,12510.5,1,6,"Northeast","Urban",3.049,3.5,0,3,"Almost all (>90%)",0,1,0,"Never married",0,158,82,715,27,0,0.160896130346232,0.0835030549898167,0.728105906313646,0.0274949083503055,0
160,"F",1981-01-01,15,0,"Hispanic",10,9,2928,0,16,"Northeast","Urban",5.463,1.5,0,2.5,"About 75%",5,1,1,"Never married",0,53,424,438,0,0,0.0579234972677596,0.463387978142076,0.478688524590164,0,0
162,"F",1981-08-01,15,1,"Black",NA,NA,31250,0,7,"Non-interview","Non-interview",NA,3.5,1,3,"Almost all (>90%)",1,1,1,"Never married",0,0,3,902,0,0,0,0.00331491712707182,0.996685082872928,0,0
163,"M",1983-02-01,13,0,"Black",NA,NA,40000,0,7,"Northeast","Urban",NA,2.5,0,1.5,"About 75%",4,1,1,"Never married",0,0,404,109,0,0,0,0.787524366471735,0.212475633528265,0,0
164,"F",1981-07-01,15,0,"Non-Black / Non-Hispanic",12,12,49000,1,3,"Northeast","Urban",50.169,3,0,3.5,"About 75%",4,1,1,"Never married",0,0,1,898,0,0,0,0.00111234705228031,0.99888765294772,0,0
165,"M",1980-04-01,16,1,"Non-Black / Non-Hispanic",12,13,0,NA,NA,"Northeast","Urban",40.421,3.5,1,3.5,"About half (50%)",0,1,1,"Never married",0,0,0,790,0,0,0,0,1,0,0
166,"F",1982-09-01,14,1,"Non-Black / Non-Hispanic",12,13,68500,NA,NA,"Northeast","Urban",83.128,4,0,3.5,"About 75%",1,1,1,"Never married",0,4,308,533,0,0,0.00473372781065089,0.364497041420118,0.630769230769231,0,0
167,"M",1984-11-01,12,0,"Hispanic",12,8,64525,0,3,"Northeast","Urban",NA,4,0,3.5,"About half (50%)",0,1,1,"Never married",0,50,687,0,0,0,0.067842605156038,0.932157394843962,0,0,0
168,"M",1981-01-01,15,0,"Hispanic",12,13,NA,1,2,"Northeast","Urban",31.337,2.5,0,2.5,"About half (50%)",1,1,1,"Never married",0,1,0,943,0,0,0.00105932203389831,0,0.998940677966102,0,0
169,"F",1983-01-01,13,0,"Non-Black / Non-Hispanic",20,12,24750,1,15,"Northeast","Urban",75.582,2.5,0,3,"About 75%",0,1,1,"Never married",0,48,493,299,0,0,0.0571428571428571,0.586904761904762,0.355952380952381,0,0
170,"F",1984-08-01,12,0,"Non-Black / Non-Hispanic",20,12,22500,1,15,"Northeast","Urban",61.533,1.5,0,3,"About 75%",0,1,1,"Never married",0,45,14,599,99,0,0.059445178335535,0.0184940554821664,0.791281373844122,0.130779392338177,0
171,"F",1984-07-01,12,0,"Hispanic",11,12,59250,1,8,"Northeast","Urban",87.967,3.5,0,4,"Almost all (>90%)",0,1,1,"Never married",0,0,252,497,0,0,0,0.336448598130841,0.663551401869159,0,0
173,"F",1980-06-01,16,0,"Non-Black / Non-Hispanic",18,16,104500,1,2,"Northeast","Rural",NA,4,1,4,"Almost all (>90%)",0,1,1,"Never married",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,"M",1983-04-01,13,0,"Non-Black / Non-Hispanic",18,16,104500,1,2,"Non-interview","Non-interview",NA,3,0,2.5,"Almost all (>90%)",0,1,1,"Never married",0,12,8,685,0,0,0.0170212765957447,0.0113475177304965,0.971631205673759,0,0
175,"F",1981-10-01,15,1,"Non-Black / Non-Hispanic",18,16,192295.5,1,1,"Northeast","Rural",95.637,3.5,0,2.5,"Almost all (>90%)",0,1,1,"Never married",0,0,0,887,0,0,0,0,1,0,0
176,"M",1982-09-01,14,1,"Non-Black / Non-Hispanic",18,13,285805,1,0,"Northeast","Rural",90.292,3,1,4,"About 75%",0,1,1,"Never married",0,0,0,841,0,0,0,0,1,0,0
177,"F",1980-11-01,16,1,"Non-Black / Non-Hispanic",12,16,52425,1,4,"Northeast","Rural",46.304,3,1,3,"About 75%",0,1,1,"Never married",0,17,10,914,0,0,0.0180658873538789,0.0106269925611052,0.971307120085016,0,0
178,"F",1980-03-01,16,1,"Non-Black / Non-Hispanic",18,12,NA,1,4,"Northeast","Rural",87.198,4,1,4,"About 75%",0,1,1,"Never married",0,0,54,922,0,0,0,0.055327868852459,0.944672131147541,0,0
180,"M",1983-09-01,13,1,"Non-Black / Non-Hispanic",18,12,NA,1,4,"Non-interview","Non-interview",95.254,4,1,3.5,"Almost all (>90%)",0,1,1,"Never married",0,0,0,814,0,0,0,0,1,0,0
181,"F",1982-11-01,14,1,"Non-Black / Non-Hispanic",20,18,111750,1,2,"Northeast","Rural",100,4,1,4,"Almost all (>90%)",1,1,1,"Never married",0,10,18,816,0,0,0.0118483412322275,0.0213270142180095,0.966824644549763,0,0
182,"F",1984-05-01,12,1,"Non-Black / Non-Hispanic",20,18,133375,1,2,"Northeast","Rural",98.196,4,1,4,"About 75%",0,1,1,"Never married",0,0,25,733,0,0,0,0.0329815303430079,0.967018469656992,0,0
183,"F",1980-12-01,16,0,"Non-Black / Non-Hispanic",20,16,138750,1,3,"Northeast","Rural",81.282,3,1,3.5,"Almost all (>90%)",0,1,1,"Never married",0,0,0,929,0,0,0,0,1,0,0
184,"M",1984-12-01,12,0,"Non-Black / Non-Hispanic",16,14,100833.333333333,1,8,"Northeast","Urban",79.429,3.5,1,2,"About half (50%)",0,1,1,"Never married",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,"M",1981-06-01,15,0,"Black",12,12,92500,0,3,"Northeast","Urban",7.81,4,0,4,"About 25%",8,1,0,"Never married",0,176,84,132,0,0,0.448979591836735,0.214285714285714,0.336734693877551,0,0
186,"F",1983-07-01,13,0,"Non-Black / Non-Hispanic",NA,NA,2500,NA,NA,"Northeast","Urban",NA,2.5,1,2.5,"About half (50%)",0,1,1,"Never married",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187,"M",1983-09-01,13,1,"Hispanic",14,12,77933.6666666667,1,3,"Northeast","Urban",85.828,3,1,2.5,"Almost all (>90%)",0,1,1,"Never married",0,0,1,456,0,332,0,0.00126742712294043,0.577946768060836,0,0.420785804816223
188,"F",1980-10-01,16,0,"Non-Black / Non-Hispanic",12,12,29010,0,4,"Northeast","Urban",42.443,3.5,1,3.5,"Almost all (>90%)",0,1,1,"Never married",0,2,3,959,0,0,0.0020746887966805,0.00311203319502075,0.994813278008299,0,0
189,"F",1984-08-01,12,0,"Non-Black / Non-Hispanic",NA,12,NA,NA,NA,"Northeast","Urban",NA,3.5,1,3,"About 75%",0,1,1,"Never married",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,"M",1983-10-01,13,0,"Non-Black / Non-Hispanic",12,16,NA,0,3,"Northeast","Urban",82.474,1.5,0,1.5,"About 75%",3,1,1,"Never married",0,190,43,347,0,0,0.327586206896552,0.0741379310344828,0.598275862068966,0,0
191,"M",1982-02-01,14,0,"Non-Black / Non-Hispanic",NA,NA,183152.5,NA,1,"Northeast","Urban",74.248,1.5,0,3.5,"About half (50%)",3,1,0,"Never married",0,37,35,821,0,0,0.0414333706606943,0.0391937290033595,0.919372900335946,0,0
192,"F",1982-03-01,14,0,"Hispanic",16,15,5285,0,5,"Northeast","Urban",55.484,2.5,0,2.5,"About half (50%)",0,1,1,"Never married",1,202,65,598,0,0,0.233526011560694,0.0751445086705202,0.691329479768786,0,0
193,"F",1981-02-01,15,0,"Black",10,12,36660,0,10,"Northeast","Urban",18.081,2.5,0,2.5,"About 75%",0,0,1,"Never married",0,184,175,514,58,0,0.197636949516649,0.18796992481203,0.552094522019334,0.0622986036519871,0
194,"F",1980-10-01,16,0,"Hispanic",NA,14,33500,0,4,"Northeast","Urban",49.636,2.5,0,2.5,"About 75%",3,1,1,"Never married",0,58,12,872,0,0,0.0615711252653928,0.0127388535031847,0.925690021231423,0,0
195,"M",1983-01-01,13,0,"Black",NA,14,47550,0,0,"Northeast","Urban",63.503,2,0,2,"About half (50%)",7,0,1,"Never married",0,7,3,812,0,0,0.00851581508515815,0.00364963503649635,0.987834549878346,0,0
196,"M",1984-04-01,12,0,"Hispanic",14,19,NA,1,4,"Northeast","Urban",NA,2.5,0,2.5,"Almost all (>90%)",1,1,1,"Never married",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,"F",1980-07-01,16,0,"Non-Black / Non-Hispanic",12,11,NA,NA,NA,"Northeast","Urban",29.945,1.5,0,2,"About half (50%)",4,0,1,"Never married",0,10,17,926,0,0,0.0104931794333683,0.0178384050367261,0.971668415529906,0,0
199,"M",1982-06-01,14,0,"Non-Black / Non-Hispanic",16,17,115900,1,1,"Northeast","Urban",52.6,1.5,0,2.5,"Almost all (>90%)",7,1,1,"Never married",0,83,135,612,0,0,0.1,0.162650602409639,0.737349397590361,0,0
200,"M",1980-08-01,16,0,"Non-Black / Non-Hispanic",12,15,291681,0,2,"Northeast","Urban",NA,2.5,0,4,"About 75%",0,1,0,"Never married",0,139,13,799,0,0,0.146161934805468,0.0136698212407992,0.840168243953733,0,0
201,"F",1983-12-01,13,1,"Non-Black / Non-Hispanic",18,18,90770,1,1,"Northeast","Urban",99.591,4,0,3,"Almost all (>90%)",1,1,1,"Never married",0,5,50,717,0,0,0.00647668393782383,0.0647668393782383,0.928756476683938,0,0
202,"M",1982-01-01,14,0,"Non-Black / Non-Hispanic",12,12,6000,NA,NA,"Northeast","Urban",39.048,3,0,0,"About 75%",2,1,1,"Never married",0,65,1,823,0,0,0.0731158605174353,0.00112485939257593,0.925759280089989,0,0
203,"F",1984-01-01,12,1,"Non-Black / Non-Hispanic",12,12,66000,NA,NA,"Northeast","Urban",46.707,4,1,4,"Almost all (>90%)",1,1,1,"Never married",0,0,82,599,98,0,0,0.105263157894737,0.768934531450578,0.125802310654686,0
204,"F",1981-05-01,15,0,"Non-Black / Non-Hispanic",14,15,41000,0,7,"Northeast","Urban",61.895,3,1,2.5,"About half (50%)",0,1,0,"Never married",0,42,2,864,0,0,0.0462555066079295,0.00220264317180617,0.951541850220264,0,0
205,"F",1983-11-01,13,0,"Non-Black / Non-Hispanic",14,15,41000,0,7,"Northeast","Urban",33.506,2,0,3.5,"About 25%",0,0,1,"Never married",0,34,26,512,0,0,0.0594405594405594,0.0454545454545455,0.895104895104895,0,0
206,"M",1982-02-01,14,0,"Non-Black / Non-Hispanic",10,10,41250,1,4,"Northeast","Urban",NA,3.5,1,3,"About 25%",3,0,1,"Never married",0,16,123,645,0,0,0.0204081632653061,0.156887755102041,0.822704081632653,0,0
207,"F",1981-11-01,15,1,"Non-Black / Non-Hispanic",8,12,75500,1,8,"Northeast","Urban",81.998,3,1,3,"About half (50%)",1,1,1,"Never married",0,87,0,622,0,0,0.122708039492243,0,0.877291960507757,0,0
208,"F",1984-03-01,12,0,"Non-Black / Non-Hispanic",8,12,116500,1,8,"Northeast","Urban",71.791,3.5,1,3.5,"About 75%",0,1,1,"Never married",0,0,0,274,0,0,0,0,1,0,0
209,"M",1983-06-01,13,0,"Hispanic",8,8,51016.6666666667,1,13,"Northeast","Urban",NA,2.5,0,2.5,"About half (50%)",0,1,1,"Never married",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,"M",1984-05-01,12,0,"Hispanic",8,8,64666.6666666667,1,13,"Northeast","Urban",NA,2.5,0,2.5,"About 75%",0,1,1,"Never married",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,"F",1980-06-01,16,1,"Hispanic",4,4,NA,1,16,"Northeast","Urban",NA,3.5,0,3,"About half (50%)",0,0,0,"Never married",0,0,9,972,0,0,0,0.0091743119266055,0.990825688073395,0,0
212,"M",1980-02-01,16,0,"Hispanic",8,12,33200,1,2,"Northeast","Urban",42.507,2.5,0,2,"About 75%",2,1,1,"Never married",0,0,1,702,0,0,0,0.00142247510668563,0.998577524893314,0,0
213,"F",1982-04-01,14,0,"Hispanic",8,12,40750,1,2,"South","Urban",35.568,4,1,3.5,"About half (50%)",0,1,1,"Never married",0,0,705,189,0,0,0,0.788590604026846,0.211409395973154,0,0
214,"F",1982-11-01,14,0,"Hispanic",16,12,40200,1,16,"Northeast","Urban",66.561,4,0,3.5,"About half (50%)",0,1,1,"Never married",0,107,117,614,0,0,0.127684964200477,0.139618138424821,0.732696897374702,0,0
215,"M",1981-05-01,15,0,"Hispanic",12,12,31000,0,6,"Northeast","Urban",NA,3.5,1,3,"About 25%",0,1,0,"Never married",0,0,0,910,0,0,0,0,1,0,0
216,"F",1980-06-01,16,0,"Hispanic",6,11,36300,1,6,"Northeast","Urban",60.496,3,0,2.5,"About half (50%)",3,1,0,"Married",1,1,13,944,0,0,0.00104384133611691,0.0135699373695198,0.985386221294363,0,0
217,"F",1982-11-01,14,0,"Hispanic",12,8,NA,NA,NA,"Non-interview","Non-interview",44.03,2.5,0,3.5,"About 25%",0,1,1,"Never married",0,45,444,344,0,0,0.0540216086434574,0.533013205282113,0.41296518607443,0,0
218,"M",1983-09-01,13,0,"Hispanic",12,16,85000,NA,NA,"Northeast","Urban",NA,2.5,0,2,"About 75%",0,1,0,"Never married",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,"M",1982-03-01,14,1,"Mixed Race (Non-Hispanic)",15,18,109533.333333333,1,1,"Northeast","Urban",80.773,3.5,0,3.5,"Almost all (>90%)",0,1,1,"Never married",0,59,6,801,0,0,0.0681293302540416,0.0069284064665127,0.924942263279446,0,0
220,"M",1984-03-01,12,0,"Non-Black / Non-Hispanic",14,12,25373.3333333333,0,2,"West","Urban",66.556,2,0,2,"Almost all (>90%)",3,0,0,"Never married",0,0,562,0,0,0,0,1,0,0,0
221,"F",1984-09-01,12,0,"Non-Black / Non-Hispanic",18,14,63430,0,1,"South","Urban",82.209,2,0,1,"About 75%",0,1,1,"Never married",0,16,26,718,0,0,0.0210526315789474,0.0342105263157895,0.944736842105263,0,0
222,"M",1981-01-01,15,0,"Hispanic",12,9,43000,1,12,"Northeast","Urban",62.197,4,1,2.5,"Almost all (>90%)",3,0,1,"Never married",0,19,5,902,0,0,0.0205183585313175,0.00539956803455724,0.974082073434125,0,0
223,"M",1981-01-01,15,0,"Hispanic",12,9,42000,1,12,"Northeast","Urban",87.923,3.5,1,3.5,"About 75%",7,1,1,"Never married",0,47,457,422,0,0,0.050755939524838,0.493520518358531,0.455723542116631,0,0
224,"F",1982-10-01,14,0,"Non-Black / Non-Hispanic",12,12,76000,0,2,"Northeast","Urban",37.76,3.5,0,3.5,"About 75%",0,1,1,"Never married",0,0,13,822,0,0,0,0.0155688622754491,0.984431137724551,0,0
225,"M",1980-10-01,16,0,"Non-Black / Non-Hispanic",12,14,NA,0,2,"Northeast","Urban",54.975,2.5,0,2,"About half (50%)",1,1,1,"Never married",0,0,0,949,0,0,0,0,1,0,0
226,"F",1981-03-01,15,0,"Black",NA,9,2500,0,3,"Northeast","Urban",7.113,2.5,0,2.5,"Almost all (>90%)",1,1,1,"Never married",0,0,352,514,52,0,0,0.383442265795207,0.559912854030501,0.0566448801742919,0
228,"M",1984-01-01,12,0,"Non-Black / Non-Hispanic",15,15,41333.3333333333,0,3,"Northeast","Urban",29.631,4,1,3,"About 75%",0,1,1,"Never married",0,2,18,750,0,0,0.0025974025974026,0.0233766233766234,0.974025974025974,0,0
229,"F",1984-02-01,12,1,"Non-Black / Non-Hispanic",NA,16,134040,0,13,"Northeast","Urban",86.033,3.5,0,4,"Almost all (>90%)",0,1,1,"Never married",0,0,40,725,0,0,0,0.0522875816993464,0.947712418300654,0,0
230,"M",1984-05-01,12,1,"Hispanic",12,12,105000,1,5,"Northeast","Urban",62.122,4,1,2.5,"Almost all (>90%)",3,1,1,"Never married",0,0,0,757,0,0,0,0,1,0,0
231,"M",1980-11-01,16,0,"Hispanic",12,11,0,NA,NA,"Northeast","Urban",NA,2.5,0,0,"About 75%",5,1,1,"Never married",0,172,232,536,0,0,0.182978723404255,0.246808510638298,0.570212765957447,0,0
232,"M",1984-06-01,12,0,"Hispanic",12,12,130,0,4,"Northeast","Urban",43.085,2,0,2.5,"Almost all (>90%)",2,1,1,"Never married",0,0,6,768,0,0,0,0.00775193798449612,0.992248062015504,0,0
233,"M",1980-12-01,16,0,"Hispanic",7,13,36,1,6,"Northeast","Urban",NA,2.5,0,2,"About half (50%)",1,1,1,"Never married",0,76,2,851,0,0,0.0818083961248654,0.00215285252960172,0.916038751345533,0,0
234,"F",1983-08-01,13,0,"Hispanic",14,11,51000,NA,NA,"Northeast","Urban",NA,2.5,0,3,"About half (50%)",2,1,1,"Never married",0,115,33,648,0,0,0.144472361809045,0.0414572864321608,0.814070351758794,0,0
235,"F",1981-08-01,15,1,"Non-Black / Non-Hispanic",15,10,4500,1,5,"Northeast","Urban",60.888,4,1,3.5,"About half (50%)",0,1,1,"Never married",0,14,14,867,0,0,0.0156424581005587,0.0156424581005587,0.968715083798883,0,0
236,"F",1984-12-01,12,0,"Hispanic",12,15,35,0,3,"Northeast","Urban",76.936,3.5,0,2.5,"About 75%",0,0,1,"Never married",0,89,158,476,0,0,0.123098201936376,0.218533886583679,0.658367911479945,0,0
237,"M",1983-03-01,13,1,"Non-Black / Non-Hispanic",13,14,165600,1,1,"Northeast","Urban",58.782,3.5,0,3,"Almost all (>90%)",0,1,1,"Never married",0,31,3,784,0,0,0.0378973105134474,0.00366748166259169,0.958435207823961,0,0
238,"F",1981-08-01,15,1,"Non-Black / Non-Hispanic",NA,NA,NA,NA,NA,"Northeast","Urban",79.982,3,0,3,"Almost all (>90%)",0,1,1,"Never married",0,303,567,28,0,0,0.337416481069042,0.631403118040089,0.0311804008908686,0,0
239,"M",1980-09-01,16,0,"Non-Black / Non-Hispanic",18,18,269077.5,1,2,"Northeast","Urban",NA,2.5,1,2.5,"About half (50%)",2,1,1,"Never married",0,100,121,732,0,0,0.104931794333683,0.126967471143757,0.76810073452256,0,0
240,"F",1983-04-01,13,1,"Non-Black / Non-Hispanic",18,18,123237,1,2,"Northeast","Urban",NA,4,1,4,"Almost all (>90%)",0,1,1,"Never married",0,0,2,810,0,0,0,0.00246305418719212,0.997536945812808,0,0
241,"F",1983-02-01,13,1,"Hispanic",16,18,77333.3333333333,1,2,"Northeast","Urban",51.504,2.5,1,3.5,"Almost all (>90%)",0,1,1,"Never married",0,0,107,727,0,0,0,0.128297362110312,0.871702637889688,0,0
242,"M",1984-06-01,12,0,"Hispanic",16,18,72733.3333333333,1,2,"Northeast","Urban",45.199,3,0,3.5,"Almost all (>90%)",1,1,1,"Never married",0,6,11,732,0,0,0.00801068090787717,0.0146862483311081,0.977303070761015,0,0
243,"F",1983-02-01,13,0,"Mixed Race (Non-Hispanic)",12,12,NA,0,4,"Northeast","Urban",29.804,2.5,0,2.5,"About half (50%)",1,0,0,"Never married",0,31,404,381,0,0,0.0379901960784314,0.495098039215686,0.466911764705882,0,0
244,"M",1983-03-01,13,0,"Hispanic",12,12,55420,1,3,"Northeast","Urban",10.687,1.5,0,2,"Almost all (>90%)",1,1,1,"Never married",0,26,0,795,0,0,0.0316686967113276,0,0.968331303288672,0,0
245,"F",1984-07-01,12,1,"Non-Black / Non-Hispanic",NA,NA,55000,NA,NA,"Northeast","Urban",72.248,3.5,1,3.5,"Almost all (>90%)",1,1,0,"Never married",0,14,1,731,0,0,0.0187667560321716,0.00134048257372654,0.979892761394102,0,0
246,"M",1980-10-01,16,1,"Hispanic",15,NA,75000,0,7,"Northeast","Urban",89.776,3.5,1,3.5,"Almost all (>90%)",0,1,0,"Never married",0,26,3,909,0,0,0.0277185501066098,0.00319829424307036,0.96908315565032,0,0
247,"M",1982-03-01,14,1,"Non-Black / Non-Hispanic",13,13,35912.5,1,2,"Northeast","Urban",86.419,4,0,4,"About half (50%)",2,1,1,"Never married",0,24,39,804,0,0,0.027681660899654,0.0449826989619377,0.927335640138408,0,0
248,"F",1983-09-01,13,1,"Non-Black / Non-Hispanic",13,13,31216.6666666667,1,2,"Northeast","Urban",87.611,4,0,4,"About 75%",0,1,1,"Never married",0,4,5,784,0,0,0.00504413619167718,0.00630517023959647,0.988650693568726,0,0
250,"M",1981-09-01,15,0,"Non-Black / Non-Hispanic",12,13,94250,1,2,"Non-interview","Non-interview",17.015,2,0,2.5,"Almost all (>90%)",8,1,0,"Never married",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
